,x (geom),y (geom),radius,x (center),y (center),thresh (respect),thresh (absolute),Mapped,cross15,fdr
37,376.0,362.0,1.131370849898476,376.0,362.0,1.830779940489651,86.96355305679624,,False,-0.20745910066449436
38,378.0,370.0,1.131370849898476,378.0,370.0,1.0199622809133408,91.35464932942433,,False,0.410810041922267
39,382.0,363.0,1.131370849898476,382.0,363.0,2.156045319143092,89.39331726349802,,False,-0.556674360356872
40,383.0,375.0,1.0525789514234036,383.0,375.0,1.2124986301443568,67.73378480377362,,False,0.410810041922267
41,388.0,382.0,1.131370849898476,388.0,382.0,2.2653436893806864,128.5646365724625,,False,-0.06809244727959207
42,399.0,391.0,1.131370849898476,399.0,391.0,1.1363510019053258,95.6085824620817,,False,0.410810041922267
43,402.0,390.0,1.0525789514234036,402.0,390.0,2.094148741808382,127.68392560861236,,False,0.0981223927117546
44,414.0,408.0,1.0525789514234036,414.0,408.0,1.2112396773414513,78.78562479081133,,True,-0.06809244727959207
45,428.0,423.0,1.131370849898476,428.0,423.0,2.0027026236882897,145.60028145981323,,True,-0.4707536045262699
46,428.0,418.0,1.131370849898476,428.0,418.0,3.5427229895281265,86.10383818400933,,True,-0.6693324464972845
47,423.0,411.0,1.0525789514234036,423.0,411.0,1.7838264423581132,75.27372649205978,,True,0.0981223927117546
48,438.0,429.0,1.131370849898476,438.0,429.0,12.13593042672303,188.68655854420464,,True,0.10695689751679072
49,438.0,422.0,1.0525789514234036,438.0,422.0,10.202325992568728,126.4250563475023,,True,-0.37613594506940995
50,447.0,440.0,1.0525789514234036,447.0,440.0,1.8491807252942436,105.5480329717756,,True,-0.10620025233945096
51,485.0,477.0,1.131370849898476,485.0,477.0,1.2012124813723573,119.48719089488095,,False,0.410810041922267
52,474.0,467.0,1.131370849898476,474.0,467.0,1.3241379190982616,152.2605610572169,,False,-0.10620025233945096
53,495.0,491.0,1.131370849898476,495.0,491.0,1.9701943640751032,160.97795922388815,,False,0.265342342362791
54,496.0,485.0,1.131370849898476,496.0,485.0,2.2056099773867697,124.87635784363603,,False,0.16241697749966533
55,524.0,515.0,1.131370849898476,524.0,515.0,1.5005089207451179,82.51570082578118,,False,0.10695689751679072
56,544.0,533.0,1.131370849898476,544.0,533.0,2.5234242595177143,88.59594085077406,,False,0.16241697749966533
57,560.0,548.0,1.131370849898476,560.0,548.0,1.2208184534138837,66.5137272471258,,True,0.0981223927117546
58,587.0,583.0,1.131370849898476,586.0,583.0,1.9137112751078376,151.9729867312129,,True,-0.028503074205360912
59,586.0,577.0,1.131370849898476,586.0,577.0,2.6124371583212342,68.86793277974475,,True,0.10695689751679072
60,586.0,573.0,1.131370849898476,585.0,573.0,1.0141514036914783,72.96286704741529,,True,0.0981223927117546
61,581.0,572.0,1.131370849898476,581.0,572.0,1.8131947511109598,169.73141287918097,,True,0.10695689751679072
62,572.0,563.0,1.131370849898476,571.0,563.0,1.3290594295660296,153.11963076941475,,True,0.410810041922267
63,591.0,587.0,1.131370849898476,591.0,587.0,1.5741896876876489,169.0362120846892,,True,0.265342342362791
64,604.0,596.0,1.131370849898476,604.0,596.0,6.197349002484668,73.87943035166509,,True,0.410810041922267
65,607.0,591.0,1.131370849898476,607.0,591.0,2.1248741308783083,70.46216756308424,,True,-0.37613594506940995
66,622.0,611.0,1.131370849898476,622.0,611.0,1.9166081444594292,74.56013942120855,,True,0.16241697749966533
67,630.0,621.0,1.131370849898476,630.0,621.0,1.3327506092598893,70.19616984463002,,True,0.10695689751679072
68,635.0,621.0,1.0525789514234036,635.0,621.0,2.4312846858139427,80.82672270583038,,True,-0.20745910066449436
69,649.0,641.0,1.131370849898476,649.0,641.0,2.865630551852514,105.81144830297974,,False,0.410810041922267
70,658.0,650.0,1.131370849898476,658.0,650.0,1.3294775148383802,72.80960068386926,,True,0.410810041922267
71,669.0,664.0,1.131370849898476,668.0,664.0,4.719383947719501,99.10793922027715,,True,0.265342342362791
72,687.0,676.0,1.131370849898476,687.0,676.0,2.395315450985886,68.89840188810378,,True,0.16241697749966533
73,687.0,680.0,1.131370849898476,687.0,680.0,1.8825063257923973,134.2127669383469,,True,-0.10620025233945096
74,724.0,714.0,1.0525789514234036,724.0,714.0,2.0009864658298704,120.90834582545233,,False,-0.6693324464972845
75,741.0,733.0,1.0525789514234036,741.0,733.0,1.7861310393728955,66.02275688481059,,True,0.410810041922267
76,745.0,733.0,1.131370849898476,745.0,733.0,1.9811630855944014,75.61579506064481,,True,0.0981223927117546
77,751.0,744.0,1.131370849898476,751.0,744.0,2.0115511368108,118.00001550326775,,True,-0.10620025233945096
78,757.0,744.0,1.131370849898476,757.0,744.0,1.6437044248361332,69.61264345128475,,True,-0.20370505147069928
79,762.0,752.0,1.131370849898476,762.0,752.0,6.267549641604206,145.69392489710765,,True,-0.6693324464972845
80,767.0,758.0,1.131370849898476,767.0,758.0,10.164355588346602,71.55146938009047,,True,0.10695689751679072
81,780.0,771.0,1.131370849898476,780.0,771.0,1.0965516091147676,86.28440705878305,,True,0.10695689751679072
82,793.0,780.0,1.0525789514234036,792.0,780.0,1.279673461846863,71.76634833675868,,True,0.0981223927117546
83,810.0,797.0,1.131370849898476,810.0,797.0,2.157615675560944,92.87294467113556,,False,-0.20370505147069928
84,797.0,793.0,1.131370849898476,797.0,793.0,1.0135816432123363,153.80870879897608,,True,0.265342342362791
85,832.0,819.0,1.131370849898476,832.0,819.0,3.55579795356256,179.32534735307263,,False,-0.20370505147069928
86,841.0,833.0,1.131370849898476,841.0,833.0,1.018194669809164,115.81903230351287,,False,0.410810041922267
87,849.0,841.0,1.131370849898476,849.0,841.0,1.4869071544594121,129.8144038464724,,True,0.410810041922267
88,859.0,847.0,1.131370849898476,858.0,847.0,2.3244510201539206,68.44089580546837,,True,0.16241697749966533
89,868.0,861.0,1.131370849898476,868.0,861.0,2.572380317570915,65.92081599250535,,True,-0.10620025233945096
90,889.0,881.0,1.0525789514234036,889.0,881.0,3.1298486450039893,150.32416304989925,,True,0.410810041922267
91,877.0,868.0,1.131370849898476,876.0,868.0,1.0874342480208419,105.09685563827134,,True,0.410810041922267
92,916.0,902.0,1.131370849898476,916.0,902.0,2.968889730834994,113.1523831926387,,False,-0.20745910066449436
93,922.0,916.0,1.131370849898476,921.0,916.0,1.9272336401220906,83.61707224488208,,False,-0.4707536045262699
94,934.0,926.0,1.131370849898476,934.0,926.0,2.050284316149328,123.40678387408379,,False,0.410810041922267
95,943.0,936.0,1.0525789514234036,942.0,936.0,1.8332229445601602,119.72757255625521,,True,-0.06809244727959207
96,953.0,942.0,1.131370849898476,953.0,942.0,2.4344315049563727,99.3216498207014,,True,0.16241697749966533
97,957.0,953.0,1.131370849898476,956.0,953.0,3.095067396451364,87.35472061687989,,True,-0.028503074205360912
98,946.0,933.0,1.0525789514234036,945.0,933.0,1.3091631762613374,66.30756798452022,,True,0.0981223927117546
99,961.0,950.0,1.0525789514234036,961.0,950.0,1.6772414640897875,73.24014527835166,,True,0.16241697749966533
100,965.0,957.0,1.0525789514234036,965.0,957.0,1.9943361453455217,88.85651682534836,,True,0.410810041922267
101,965.0,953.0,1.131370849898476,965.0,953.0,1.8644220844485402,120.33533306968405,,True,0.0981223927117546
102,970.0,960.0,1.131370849898476,970.0,960.0,1.1925673934710999,74.28835869949029,,True,-0.6693324464972845
103,978.0,965.0,1.0525789514234036,978.0,965.0,2.046036171393822,64.6366809557564,,True,-0.20370505147069928
104,996.0,986.0,1.131370849898476,996.0,986.0,1.6770189937904385,65.22520228403778,,True,-0.6693324464972845
105,1010.0,1003.0,1.131370849898476,1009.0,1003.0,1.0786958872050592,84.02909484222144,,False,-0.06809244727959207
106,1033.0,1026.0,1.131370849898476,1033.0,1026.0,1.3611360199763376,70.07320602101917,,True,-0.10620025233945096
107,1044.0,1040.0,1.131370849898476,1044.0,1040.0,1.979334247882923,94.73717368065422,,True,0.265342342362791
108,1041.0,1032.0,1.0525789514234036,1041.0,1032.0,1.7458420079223782,107.17720841394562,,True,0.10695689751679072
109,1033.0,1022.0,1.131370849898476,1032.0,1022.0,1.1661843377660528,72.19082352410125,,True,-0.6693324464972845
110,1051.0,1047.0,1.131370849898476,1050.0,1047.0,266.81895881864205,84.02380296133285,,True,-0.028503074205360912
111,1061.0,1053.0,1.131370849898476,1061.0,1053.0,1.394860846173132,102.83120325969247,,True,0.410810041922267
112,1081.0,1075.0,1.131370849898476,1081.0,1075.0,2.178005340799569,116.89682869725726,,False,-0.06809244727959207
113,1088.0,1082.0,1.131370849898476,1088.0,1082.0,1.5567117712456755,77.79414943645578,,False,-0.06809244727959207
114,1100.0,1087.0,1.131370849898476,1100.0,1087.0,1.702904826010026,68.28531077375727,,False,-0.20370505147069928
115,1099.0,1092.0,1.0525789514234036,1099.0,1092.0,1.0580737340276227,108.46799933431843,,False,-0.10620025233945096
116,1118.0,1110.0,1.131370849898476,1118.0,1110.0,1.5378478739709196,106.09874266341352,,False,0.410810041922267
117,1132.0,1118.0,1.131370849898476,1132.0,1118.0,1.3135595819389796,115.83688177814146,,False,-0.20745910066449436
118,1143.0,1135.0,1.131370849898476,1143.0,1135.0,1.8237012082784874,158.67763054452138,,False,0.410810041922267
119,1184.0,1171.0,1.131370849898476,1184.0,1171.0,1.6050954048426949,74.13731569570416,,False,-0.20370505147069928
120,1198.0,1189.0,1.131370849898476,1198.0,1189.0,1.9293288764768473,121.63557751368364,,False,0.10695689751679072
121,1224.0,1213.0,1.0525789514234036,1224.0,1213.0,1.4239380475121803,82.58049663307844,,False,0.16241697749966533
122,1233.0,1227.0,1.131370849898476,1233.0,1227.0,1.128679145787769,72.89503203984502,,False,-0.06809244727959207
123,1238.0,1224.0,1.131370849898476,1238.0,1224.0,1.6604833521346187,92.47312754039339,,True,-0.20745910066449436
124,1243.0,1239.0,1.131370849898476,1243.0,1239.0,2.0309099570282796,107.85890038235101,,True,0.265342342362791
125,1252.0,1244.0,1.131370849898476,1252.0,1244.0,1.1209739563744905,91.2026073587641,,True,0.410810041922267
126,1258.0,1252.0,1.131370849898476,1257.0,1252.0,1.6893539797557724,79.08641798260582,,True,-0.4707536045262699
127,1290.0,1273.0,1.131370849898476,1290.0,1273.0,2.3521501481955096,96.26796957398065,,True,-0.03876324196414083
128,1311.0,1299.0,1.131370849898476,1311.0,1298.0,1.158285078700003,89.90227749046439,,True,-0.20370505147069928
129,1298.0,1294.0,1.131370849898476,1298.0,1294.0,1.8318321596144276,101.41265843321881,,True,0.265342342362791
130,1321.0,1312.0,1.131370849898476,1321.0,1312.0,1.4352319342335957,75.28464381424614,,False,0.10695689751679072
131,1334.0,1328.0,1.131370849898476,1334.0,1328.0,1.0374337396642763,110.69269191538092,,False,-0.06809244727959207
132,1344.0,1334.0,1.131370849898476,1344.0,1334.0,1.544258590416236,134.10186285081537,,False,-0.6693324464972845
133,1357.0,1349.0,1.131370849898476,1357.0,1349.0,2.4343995562076377,202.40677777443275,,False,0.410810041922267
134,1365.0,1357.0,1.0525789514234036,1365.0,1357.0,1.0544640806422056,98.41391045597065,,False,0.410810041922267
135,1377.0,1369.0,1.0525789514234036,1377.0,1369.0,1.5043312468596661,99.74859558603015,,True,0.410810041922267
136,1388.0,1384.0,1.131370849898476,1388.0,1384.0,2.251331173809435,184.95185541689327,,True,0.265342342362791
137,1384.0,1372.0,1.131370849898476,1384.0,1372.0,1.331546883856211,97.33631238183708,,True,0.0981223927117546
138,1414.0,1388.0,1.131370849898476,1414.0,1387.0,3.327682225698083,67.39853505409867,,True,0.9633614179402404
139,1420.0,1412.0,1.131370849898476,1420.0,1412.0,4.470805490911327,104.4898430967808,,True,0.410810041922267
140,1422.0,1396.0,1.131370849898476,1422.0,1396.0,6.95147868778162,134.58011197862325,,True,0.8858772723637844
141,1435.0,1424.0,1.131370849898476,1435.0,1424.0,3.21446025042873,65.02267015076497,,True,0.16241697749966533
142,1436.0,1431.0,1.131370849898476,1436.0,1431.0,2.687851386082874,171.5965941292654,,True,-0.4707536045262699
143,1452.0,1431.0,1.131370849898476,1452.0,1431.0,2.612392539460841,125.2055266988733,,True,0.6156211160287302
144,1453.0,1436.0,1.131370849898476,1453.0,1436.0,6.021770206801485,253.26749821634442,,True,-0.03876324196414083
145,1457.0,1436.0,1.0525789514234036,1457.0,1436.0,2.264977928684376,79.26311671144649,,True,0.6156211160287302
146,1457.0,1431.0,1.131370849898476,1457.0,1430.0,1.837139024939025,73.55294490944887,,True,0.9633614179402404
147,1470.0,1445.0,1.131370849898476,1470.0,1445.0,1.520729899121598,65.79119564149427,,True,0.8340903168048531
148,1464.0,1460.0,1.131370849898476,1464.0,1460.0,3.1510702781418676,168.49333817579102,,True,0.265342342362791
149,1492.0,1474.0,1.131370849898476,1492.0,1474.0,6.528493087044545,255.0,,True,-1.1775518744482172
150,1501.0,1495.0,1.0525789514234036,1501.0,1495.0,1.2889495179591237,64.21907558929769,,False,-0.06809244727959207
151,1504.0,1496.0,1.131370849898476,1504.0,1496.0,1.1156209226918106,74.0025880546036,,False,0.410810041922267
152,1512.0,1504.0,1.131370849898476,1512.0,1504.0,1.1391120801224406,114.43904424773211,,False,0.410810041922267
153,1522.0,1512.0,1.131370849898476,1522.0,1512.0,2.8862727774322594,112.62796542481712,,False,-0.6693324464972845
154,1532.0,1523.0,1.131370849898476,1532.0,1523.0,1.3242717391149106,87.70200476771042,,True,0.10695689751679072
155,1529.0,1522.0,1.131370849898476,1529.0,1522.0,1.1799051895198251,150.24072703699554,,True,-0.10620025233945096
156,1543.0,1535.0,1.131370849898476,1543.0,1535.0,5.053186699581705,87.20982306412891,,True,0.410810041922267
157,1546.0,1539.0,1.131370849898476,1546.0,1539.0,1.9599541268525569,133.3427549876279,,True,-0.10620025233945096
158,1539.0,1535.0,1.131370849898476,1538.0,1535.0,1.039332094229383,193.96785740268308,,True,-0.028503074205360912
159,1554.0,1547.0,1.131370849898476,1554.0,1547.0,1.6323565246314957,158.59178069422336,,True,-0.10620025233945096
160,1567.0,1557.0,1.131370849898476,1567.0,1557.0,1.926251668351485,108.89764313902351,,True,-0.6693324464972845
161,1578.0,1572.0,1.131370849898476,1578.0,1572.0,1.958593391269037,79.93771296460442,,True,-0.06809244727959207
162,1585.0,1578.0,1.131370849898476,1585.0,1578.0,1.6466449322720527,73.02686345786904,,True,-0.10620025233945096
163,1585.0,1572.0,1.131370849898476,1585.0,1572.0,1.6654174606606973,69.83451210028142,,True,-0.20370505147069928
164,1589.0,1572.0,1.0525789514234036,1589.0,1572.0,4.395839059885055,80.84837114445605,,True,-0.03876324196414083
165,1591.0,1587.0,1.131370849898476,1591.0,1587.0,2.935421586051367,156.36395437762107,,True,0.265342342362791
166,1609.0,1603.0,1.131370849898476,1609.0,1603.0,1.3271742090821461,128.2410433210725,,False,-0.06809244727959207
167,1602.0,1591.0,1.0525789514234036,1602.0,1591.0,3.7071134447555423,151.97373597334064,,True,0.16241697749966533
168,1623.0,1614.0,1.131370849898476,1623.0,1614.0,1.1340147284879953,84.5913034991042,,True,0.10695689751679072
169,1630.0,1624.0,1.0525789514234036,1630.0,1624.0,2.916939415116569,87.08918381143774,,True,-0.06809244727959207
170,1635.0,1626.0,1.131370849898476,1635.0,1626.0,1.3896777218916354,103.78710860179953,,True,0.10695689751679072
171,1648.0,1642.0,1.131370849898476,1648.0,1642.0,1.2664406379431583,118.03575288253401,,True,-0.06809244727959207
172,1656.0,1649.0,1.131370849898476,1656.0,1649.0,1.540395050579577,116.23924986416009,,True,-0.10620025233945096
173,1661.0,1656.0,1.131370849898476,1661.0,1656.0,1.2140872792137545,79.02583280513274,,True,-0.4707536045262699
174,1666.0,1662.0,1.131370849898476,1666.0,1662.0,2.1311866905660586,127.51467803217051,,True,0.265342342362791
175,1665.0,1656.0,1.0525789514234036,1665.0,1656.0,1.2377993600367305,91.47321143352205,,True,0.10695689751679072
176,1688.0,1679.0,1.0525789514234036,1687.0,1679.0,1.2988401743970766,70.6819253795942,,True,0.410810041922267
177,1703.0,1694.0,1.131370849898476,1703.0,1694.0,2.589281962951945,73.86433368481715,,True,0.10695689751679072
178,1711.0,1703.0,1.131370849898476,1711.0,1703.0,2.3060755186722988,77.46516310304723,,False,0.410810041922267
179,1728.0,1720.0,1.131370849898476,1728.0,1720.0,3.2484202545499445,247.5842728226094,,True,0.410810041922267
180,1732.0,1724.0,1.131370849898476,1732.0,1724.0,1.770723723088313,73.61042106512889,,True,0.410810041922267
181,1747.0,1743.0,1.131370849898476,1746.0,1743.0,2.8437626153971474,110.69061667944457,,True,-0.028503074205360912
182,1747.0,1739.0,1.131370849898476,1747.0,1739.0,1.3370787605607055,80.27591708412491,,True,0.410810041922267
183,1767.0,1760.0,1.131370849898476,1767.0,1760.0,1.7024887297341689,113.80099646206214,,False,-0.10620025233945096
184,1760.0,1751.0,1.131370849898476,1760.0,1751.0,2.4856364962502195,140.24396182027147,,True,0.10695689751679072
185,1751.0,1747.0,1.131370849898476,1751.0,1746.0,2.373507055978059,142.13641861348515,,True,-0.4707536045262699
186,1780.0,1768.0,1.131370849898476,1780.0,1768.0,1.205708734535971,87.186948273607,,True,0.0981223927117546
187,1790.0,1782.0,1.131370849898476,1790.0,1782.0,3.2180406442866247,73.0829714151703,,True,0.410810041922267
188,1796.0,1791.0,1.0525789514234036,1796.0,1791.0,1.5310342895552347,65.10753979477524,,True,-0.4707536045262699
